name,region,year,income,population,lifeExpectancy
Georgia,Europe & Central Asia,1959,7436.085806451613,4071078.0,63.21
Germany,Europe & Central Asia,1959,11261.93,72013853.0,69.54
Greece,Europe & Central Asia,1959,4890.42,8258162.0,68.39
Hungary,Europe & Central Asia,1959,6639.87,9937000.0,67.32
Iceland,Europe & Central Asia,1959,9768.93,172314.0,72.66
Ireland,Europe & Central Asia,1959,5776.53,2843041.0,69.49
Italy,Europe & Central Asia,1959,6885.77,49832000.0,69.32
Kazakhstan,Europe & Central Asia,1959,7436.085806451613,9499911.0,57.84
Latvia,Europe & Central Asia,1959,7436.085806451613,2088934.0,69.54
Lithuania,Europe & Central Asia,1959,7436.085806451613,2717677.0,67.68
Luxembourg,Europe & Central Asia,1959,16545.58,312129.0,67.9
"Macedonia, FYR",Europe & Central Asia,1959,3044.67,1353539.0,60.07
Malta,Europe & Central Asia,1959,7436.085806451613,324842.0,68.48
Moldova,Europe & Central Asia,1959,7436.085806451613,2919316.0,61.05
Montenegro,Europe & Central Asia,1959,4229.43,454949.0,62.06
Netherlands,Europe & Central Asia,1959,9823.19,11347639.0,73.19
Norway,Europe & Central Asia,1959,10936.0,3552851.0,73.56
Poland,Europe & Central Asia,1959,4948.3,29152334.0,65.53
Portugal,Europe & Central Asia,1959,3966.47,8961550.0,62.99
Romania,Europe & Central Asia,1959,4205.87,18225830.0,65.14
Serbia,Europe & Central Asia,1959,5721.27,7405493.0,62.63
Slovak Republic,Europe & Central Asia,1959,6742.24,3946039.0,69.03
Slovenia,Europe & Central Asia,1959,6733.39,1548561.0,68.4
Spain,Europe & Central Asia,1959,4571.3,30372877.0,68.77
Sweden,Europe & Central Asia,1959,11384.0,7446249.0,73.37
Switzerland,Europe & Central Asia,1959,18161.49,5259000.0,71.46
Tajikistan,Europe & Central Asia,1959,7436.085806451613,2009483.0,55.81
Turkey,Europe & Central Asia,1959,2680.81,27355811.0,49.45
Turkmenistan,Europe & Central Asia,1959,7436.085806451613,1530083.0,54.05
Ukraine,Europe & Central Asia,1959,7436.085806451613,42006030.0,69.43
United Kingdom,Europe & Central Asia,1959,11596.73,51956000.0,70.88
Uzbekistan,Europe & Central Asia,1959,7436.085806451613,8223106.0,58.51
Australia,East Asia & Pacific,1959,11678.07,10131729.0,70.45
Brunei,East Asia & Pacific,1959,2910.0164705882357,78540.0,61.88
Cambodia,East Asia & Pacific,1959,474.59,5611117.0,41.96
China,East Asia & Pacific,1959,604.38,666005000.0,38.4
Fiji,East Asia & Pacific,1959,2910.0164705882357,379819.0,55.13
French Polynesia,East Asia & Pacific,1959,2910.0164705882357,79600.0,55.68
"Hong Kong, China",East Asia & Pacific,1959,3888.53,2967400.0,65.72
Indonesia,East Asia & Pacific,1959,816.55,93565000.0,40.63
Japan,East Asia & Pacific,1959,4893.31,93296566.0,67.51
"Korea, Dem. Rep.",East Asia & Pacific,1959,1209.0,10054154.0,54.9
"Korea, Rep.",East Asia & Pacific,1959,1145.0,23981313.0,53.51
"Macao, China",East Asia & Pacific,1959,2910.0164705882357,187499.0,58.13
Malaysia,East Asia & Pacific,1959,1826.02,8195711.0,53.19
"Micronesia, Fed. Sts.",East Asia & Pacific,1959,2910.0164705882357,40511.0,57.18
Mongolia,East Asia & Pacific,1959,967.77,928632.0,46.15
Myanmar,East Asia & Pacific,1959,626.29,22456123.0,43.02
New Caledonia,East Asia & Pacific,1959,2910.0164705882357,75790.0,54.41
New Zealand,East Asia & Pacific,1959,13039.68,2331122.0,70.8
Papua New Guinea,East Asia & Pacific,1959,2910.0164705882357,1705225.0,37.94
Philippines,East Asia & Pacific,1959,1610.86,27685324.0,52.54
Samoa,East Asia & Pacific,1959,2910.0164705882357,106412.0,49.27
Singapore,East Asia & Pacific,1959,3202.78,1587200.0,64.01
Solomon Islands,East Asia & Pacific,1959,2910.0164705882357,123166.0,48.67
Taiwan,East Asia & Pacific,1959,1932.0,10852996.0,64.2
Thailand,East Asia & Pacific,1959,865.04,26667243.0,54.04
Timor-Leste,East Asia & Pacific,1959,2910.0164705882357,501527.0,33.24
Tonga,East Asia & Pacific,1959,2910.0164705882357,61811.0,61.06
Vietnam,East Asia & Pacific,1959,690.41,30682902.0,43.63
Vanuatu,East Asia & Pacific,1959,2910.0164705882357,64522.0,45.9
Angola,Sub-Saharan Africa,1960,4006.21,4797344.0,33.0
Benin,Sub-Saharan Africa,1960,996.93,2055083.0,40.72
Botswana,Sub-Saharan Africa,1960,953.26,496695.0,50.61
Burkina Faso,Sub-Saharan Africa,1960,661.86,4865796.0,37.25
Burundi,Sub-Saharan Africa,1960,396.94,2815405.0,41.29
Cameroon,Sub-Saharan Africa,1960,1386.31,5608760.0,41.53
Cape Verde,Sub-Saharan Africa,1960,654.58,196768.0,51.98
Chad,Sub-Saharan Africa,1960,1348.77,3042303.0,40.79
Comoros,Sub-Saharan Africa,1960,1337.13,182899.0,43.45
"Congo, Dem. Rep.",Sub-Saharan Africa,1960,873.47,16610482.0,41.28
"Congo, Rep.",Sub-Saharan Africa,1960,2416.97,1002214.0,48.24
Cote d'Ivoire,Sub-Saharan Africa,1960,1622.67,3576077.0,40.71
Equatorial Guinea,Sub-Saharan Africa,1960,490.52,243867.0,36.73
Eritrea,Sub-Saharan Africa,1960,362.82,1614698.0,39.11
Ethiopia,Sub-Saharan Africa,1960,399.45,24168672.0,38.41
Gabon,Sub-Saharan Africa,1960,5440.07,446003.0,39.58
Ghana,Sub-Saharan Africa,1960,1158.85,6958283.0,45.83
Guinea,Sub-Saharan Africa,1960,621.38,3028117.0,36.42
Guinea-Bissau,Sub-Saharan Africa,1960,550.27,616682.0,34.51
Kenya,Sub-Saharan Africa,1960,928.11,8156827.0,46.32
Lesotho,Sub-Saharan Africa,1960,364.73,858551.0,46.58
Liberia,Sub-Saharan Africa,1960,645.17,1054837.0,40.22
Madagascar,Sub-Saharan Africa,1960,1637.51,5481721.0,39.85
Malawi,Sub-Saharan Africa,1960,428.7,3450444.0,37.8
Mali,Sub-Saharan Africa,1960,510.59,4504219.0,36.21
Mauritania,Sub-Saharan Africa,1960,946.38,1117376.0,44.48
Mauritius,Sub-Saharan Africa,1960,2161.31,663229.0,59.63
Mayotte,Sub-Saharan Africa,1960,1348.3724444444445,27579.0,55.96
Mozambique,Sub-Saharan Africa,1960,527.87,7472230.0,35.02
Namibia,Sub-Saharan Africa,1960,2893.49,590731.0,46.89
Niger,Sub-Saharan Africa,1960,902.91,3912663.0,37.54
Nigeria,Sub-Saharan Africa,1960,1104.93,39914593.0,37.89
Reunion,Sub-Saharan Africa,1960,2969.28,337500.0,56.33
Rwanda,Sub-Saharan Africa,1960,564.22,3031804.0,42.28
Sao Tome and Principe,Sub-Saharan Africa,1960,934.47,63403.0,50.42
Senegal,Sub-Saharan Africa,1960,1607.71,3269808.0,40.3
Sierra Leone,Sub-Saharan Africa,1960,1080.7,2396304.0,33.34
Somalia,Sub-Saharan Africa,1960,1304.43,2955803.0,35.98
South Africa,Sub-Saharan Africa,1960,5545.68,17416653.0,49.05
Sudan,Sub-Saharan Africa,1960,1935.05,10588993.0,43.0
Swaziland,Sub-Saharan Africa,1960,1428.81,351842.0,44.26
Tanzania,Sub-Saharan Africa,1960,708.87,10259653.0,43.66
Togo,Sub-Saharan Africa,1960,1011.31,1455900.0,44.76
Uganda,Sub-Saharan Africa,1960,788.69,7261862.0,43.97
Zambia,Sub-Saharan Africa,1960,1540.6,3254000.0,45.1
Zimbabwe,Sub-Saharan Africa,1960,526.78,4010933.0,51.5
Afghanistan,South Asia,1960,868.5,9829450.0,31.13
Bangladesh,South Asia,1960,679.0,54621538.0,40.21
Bhutan,South Asia,1960,783.4183333333334,867000.0,37.08
India,South Asia,1960,696.0,434000000.0,42.44
Maldives,South Asia,1960,783.4183333333334,92247.0,43.58
Nepal,South Asia,1960,640.8,10034723.0,38.47
Pakistan,South Asia,1960,744.0,50386898.0,49.38
Sri Lanka,South Asia,1960,1072.21,9879178.0,57.51
Algeria,Middle East & North Africa,1960,3716.79,10909294.0,46.96
Bahrain,Middle East & North Africa,1960,12373.91,156648.0,55.36
Djibouti,Middle East & North Africa,1960,3043.2,78417.0,38.52
Iraq,Middle East & North Africa,1960,7086.01,6822030.0,50.13
Israel,Middle East & North Africa,1960,6291.25,2141495.0,68.7
Jordan,Middle East & North Africa,1960,2088.37,848515.0,46.82
Kuwait,Middle East & North Africa,1960,104014.69,292229.0,59.14
Lebanon,Middle East & North Africa,1960,5416.84,1786235.0,60.93
Libya,Middle East & North Africa,1960,4902.71,1337947.0,46.56
Morocco,Middle East & North Africa,1960,1536.62,12423434.0,46.68
Oman,Middle East & North Africa,1960,2522.63,599292.0,41.52
Qatar,Middle East & North Africa,1960,11146.129333333334,45183.0,52.81
Saudi Arabia,Middle East & North Africa,1960,9726.96,4718301.0,44.31
Tunisia,Middle East & North Africa,1960,1616.32,4149157.0,48.34
United Arab Emirates,Middle East & North Africa,1960,11146.129333333334,103048.0,52.93
West Bank and Gaza,Middle East & North Africa,1960,2039.72,1113446.0,46.82
"Yemen, Rep.",Middle East & North Africa,1960,815.92,5871831.0,34.54
Argentina,America,1960,6984.76,20616009.0,65.23
Aruba,America,1960,4590.69076923077,57203.0,65.68
Barbados,America,1960,5319.74,232339.0,64.5
Belize,America,1960,1868.46,91863.0,61.43
Bolivia,America,1960,2117.78,3434073.0,42.67
Brazil,America,1960,3044.13,71694810.0,54.51
Canada,America,1960,12701.48,18266765.0,71.04
Chile,America,1960,4321.77,7585349.0,57.03
Colombia,America,1960,2399.03,15952727.0,56.72
Costa Rica,America,1960,3374.88,1248022.0,61.61
Cuba,America,1960,5194.75,7027210.0,63.89
Ecuador,America,1960,4012.4,4415956.0,53.12
El Salvador,America,1960,3468.95,2581583.0,51.3
French Guiana,America,1960,4590.69076923077,32243.0,57.58
Grenada,America,1960,4590.69076923077,90148.0,63.36
Guadeloupe,America,1960,4590.69076923077,268888.0,63.4
Guatemala,America,1960,2696.63,3975707.0,45.53
Guyana,America,1960,2197.3,571083.0,56.12
Haiti,America,1960,1780.91,3722743.0,42.18
Honduras,America,1960,2262.22,1951640.0,46.3
Jamaica,America,1960,5113.57,1631784.0,64.28
Martinique,America,1960,4590.69076923077,281802.0,62.61
Mexico,America,1960,4433.09,38578505.0,57.07
Netherlands Antilles,America,1960,4590.69076923077,136282.0,65.68
Nicaragua,America,1960,3248.3,1492698.0,47.0
Panama,America,1960,3119.95,1147610.0,60.81
Paraguay,America,1960,2016.41,1909538.0,63.79
Peru,America,1960,4486.39,9931000.0,47.7
Puerto Rico,America,1960,4502.88,2358000.0,69.3
Suriname,America,1960,4590.69076923077,284506.0,59.68
Trinidad and Tobago,America,1960,4795.86,841150.0,63.52
United States,America,1960,18175.43,180671000.0,69.91
Uruguay,America,1960,5720.89,2530969.0,67.89
Albania,Europe & Central Asia,1960,2220.34,1623114.0,62.25
Armenia,Europe & Central Asia,1960,7639.115624999999,1868852.0,65.99
Austria,Europe & Central Asia,1960,10083.83,7047437.0,68.78
Azerbaijan,Europe & Central Asia,1960,7639.115624999999,3881546.0,61.01
Belarus,Europe & Central Asia,1960,7639.115624999999,8167918.0,71.85
Belgium,Europe & Central Asia,1960,10076.6,9118700.0,69.65
Bosnia and Herzegovina,Europe & Central Asia,1960,1638.06,3240000.0,60.33
Bulgaria,Europe & Central Asia,1960,3759.17,7867374.0,69.18
Croatia,Europe & Central Asia,1960,5248.4,4036145.0,66.12
Cyprus,Europe & Central Asia,1960,7639.115624999999,573000.0,68.65
Denmark,Europe & Central Asia,1960,11569.48,4581000.0,72.21
Estonia,Europe & Central Asia,1960,7639.115624999999,1210647.0,69.34
Finland,Europe & Central Asia,1960,8562.87,4429600.0,69.01
France,Europe & Central Asia,1960,10244.42,45670000.0,70.4
Georgia,Europe & Central Asia,1960,7639.115624999999,4146570.0,63.61
Germany,Europe & Central Asia,1960,12091.34,72480869.0,69.79
Greece,Europe & Central Asia,1960,5067.26,8327405.0,68.73
Hungary,Europe & Central Asia,1960,6954.29,9983512.0,68.09
Iceland,Europe & Central Asia,1960,9890.07,175860.0,74.09
Ireland,Europe & Central Asia,1960,6125.35,2832000.0,70.23
Italy,Europe & Central Asia,1960,7314.83,50197600.0,69.21
Kazakhstan,Europe & Central Asia,1960,7639.115624999999,9982014.0,58.27
Latvia,Europe & Central Asia,1960,7639.115624999999,2115183.0,70.3
Lithuania,Europe & Central Asia,1960,7639.115624999999,2764864.0,70.28
Luxembourg,Europe & Central Asia,1960,17086.72,313969.0,69.07
"Macedonia, FYR",Europe & Central Asia,1960,3206.91,1366198.0,60.72
Malta,Europe & Central Asia,1960,2300.59,328517.0,68.64
Moldova,Europe & Central Asia,1960,7639.115624999999,2998981.0,61.42
Montenegro,Europe & Central Asia,1960,4454.8,461487.0,62.51
Netherlands,Europe & Central Asia,1960,10620.98,11486000.0,73.37
Norway,Europe & Central Asia,1960,11481.0,3581239.0,73.58
Poland,Europe & Central Asia,1960,5137.59,29589842.0,67.86
Portugal,Europe & Central Asia,1960,4196.15,9036700.0,64.25
Romania,Europe & Central Asia,1960,4349.19,18403414.0,65.68
Serbia,Europe & Central Asia,1960,6026.13,7470936.0,63.21
Slovak Republic,Europe & Central Asia,1960,7205.56,3994270.0,70.35
Slovenia,Europe & Central Asia,1960,7092.19,1557756.0,68.68
Spain,Europe & Central Asia,1960,4603.07,30641187.0,69.27
Sweden,Europe & Central Asia,1960,11952.0,7480395.0,73.04
Switzerland,Europe & Central Asia,1960,19059.01,5362000.0,71.44
Tajikistan,Europe & Central Asia,1960,7639.115624999999,2080556.0,56.23
Turkey,Europe & Central Asia,1960,2666.17,28217122.0,50.26
Turkmenistan,Europe & Central Asia,1960,7639.115624999999,1584820.0,54.47
Ukraine,Europe & Central Asia,1960,7639.115624999999,42644035.0,71.06
United Kingdom,Europe & Central Asia,1960,12167.33,52372000.0,71.1
Uzbekistan,Europe & Central Asia,1960,7639.115624999999,8531032.0,58.93
Australia,East Asia & Pacific,1960,11897.96,10361273.0,70.89
Brunei,East Asia & Pacific,1960,2831.5573684210526,83037.0,62.16
Cambodia,East Asia & Pacific,1960,489.73,5761223.0,42.4
China,East Asia & Pacific,1960,583.02,667070000.0,31.63
Fiji,East Asia & Pacific,1960,2036.45,393348.0,55.52
French Polynesia,East Asia & Pacific,1960,2831.5573684210526,81100.0,56.17
"Hong Kong, China",East Asia & Pacific,1960,4026.16,3075300.0,66.32
Indonesia,East Asia & Pacific,1960,834.99,95254000.0,41.15
Japan,East Asia & Pacific,1960,5488.81,94091638.0,67.8
"Korea, Dem. Rep.",East Asia & Pacific,1960,1200.0,10391909.0,55.43
"Korea, Rep.",East Asia & Pacific,1960,1137.0,24784140.0,54.05
"Macao, China",East Asia & Pacific,1960,2831.5573684210526,186053.0,58.94
Malaysia,East Asia & Pacific,1960,1904.48,8428493.0,53.92
"Micronesia, Fed. Sts.",East Asia & Pacific,1960,2831.5573684210526,41777.0,57.58
Mongolia,East Asia & Pacific,1960,996.67,954652.0,46.75
Myanmar,East Asia & Pacific,1960,636.33,22836232.0,43.69
New Caledonia,East Asia & Pacific,1960,2831.5573684210526,78804.0,55.44
New Zealand,East Asia & Pacific,1960,12816.33,2371746.0,71.26
Papua New Guinea,East Asia & Pacific,1960,1120.04,1746986.0,38.44
Philippines,East Asia & Pacific,1960,1584.52,28528939.0,53.23
Samoa,East Asia & Pacific,1960,2831.5573684210526,110043.0,49.78
Singapore,East Asia & Pacific,1960,3426.03,1646400.0,64.54
Solomon Islands,East Asia & Pacific,1960,2831.5573684210526,126363.0,49.17
Taiwan,East Asia & Pacific,1960,1984.0,11209160.0,64.4
Thailand,East Asia & Pacific,1960,940.12,27512750.0,54.48
Timor-Leste,East Asia & Pacific,1960,2831.5573684210526,508860.0,33.74
Tokelau,East Asia & Pacific,1960,2831.5573684210526,1862.0,53.48068965517241
Tonga,East Asia & Pacific,1960,2831.5573684210526,63718.0,61.43
Vietnam,East Asia & Pacific,1960,696.95,31656282.0,44.13
Vanuatu,East Asia & Pacific,1960,2831.5573684210526,66087.0,46.5
Angola,Sub-Saharan Africa,1961,4463.83,4752489.0,33.4
Benin,Sub-Saharan Africa,1961,1006.39,2101846.0,41.18
Botswana,Sub-Saharan Africa,1961,971.44,504585.0,50.98
Burkina Faso,Sub-Saharan Africa,1961,684.8,4890688.0,37.76
Burundi,Sub-Saharan Africa,1961,333.27,2894153.0,41.61
Cameroon,Sub-Saharan Africa,1961,1380.62,5699165.0,41.98
Cape Verde,Sub-Saharan Africa,1961,676.65,203146.0,52.4
Chad,Sub-Saharan Africa,1961,1343.29,3095331.0,41.16
Comoros,Sub-Saharan Africa,1961,1320.49,187209.0,43.85
"Congo, Dem. Rep.",Sub-Saharan Africa,1961,762.12,16964231.0,41.53
"Congo, Rep.",Sub-Saharan Africa,1961,2441.68,1024609.0,48.9
Cote d'Ivoire,Sub-Saharan Africa,1961,1714.79,3700174.0,41.21
Equatorial Guinea,Sub-Saharan Africa,1961,529.99,248028.0,37.03
Eritrea,Sub-Saharan Africa,1961,373.26,1640231.0,39.53
Ethiopia,Sub-Saharan Africa,1961,410.94,24648849.0,39.07
Gabon,Sub-Saharan Africa,1961,6209.47,450485.0,39.94
Ghana,Sub-Saharan Africa,1961,1167.03,7153508.0,46.09
Guinea,Sub-Saharan Africa,1961,650.64,3083075.0,36.66
Guinea-Bissau,Sub-Saharan Africa,1961,574.7,622070.0,34.78
Kenya,Sub-Saharan Africa,1961,878.15,8411966.0,46.96
Lesotho,Sub-Saharan Africa,1961,364.1,875282.0,47.07
Liberia,Sub-Saharan Africa,1961,643.26,1083250.0,40.66
Madagascar,Sub-Saharan Africa,1961,1638.93,5590111.0,40.25
Malawi,Sub-Saharan Africa,1961,439.6,3532056.0,38.02
Mali,Sub-Saharan Africa,1961,503.57,4595790.0,36.3
Mauritania,Sub-Saharan Africa,1961,1093.56,1131821.0,44.8
Mauritius,Sub-Saharan Africa,1961,2583.15,681284.0,60.0
Mayotte,Sub-Saharan Africa,1961,1395.4395555555554,28308.0,56.47
Mozambique,Sub-Saharan Africa,1961,531.89,7627642.0,35.48
Namibia,Sub-Saharan Africa,1961,2852.45,605831.0,47.51
Niger,Sub-Saharan Africa,1961,921.45,3992502.0,37.59
Nigeria,Sub-Saharan Africa,1961,1115.22,40879339.0,38.14
Reunion,Sub-Saharan Africa,1961,3033.87,347900.0,56.84
Rwanda,Sub-Saharan Africa,1961,537.5,3045908.0,42.58
Sao Tome and Principe,Sub-Saharan Africa,1961,1004.73,64330.0,51.0
Senegal,Sub-Saharan Africa,1961,1641.12,3348228.0,40.5
Sierra Leone,Sub-Saharan Africa,1961,1084.2,2431632.0,33.52
Somalia,Sub-Saharan Africa,1961,1339.27,3016963.0,36.38
South Africa,Sub-Saharan Africa,1961,5582.3,17869991.0,49.44
Sudan,Sub-Saharan Africa,1961,1882.94,10882055.0,43.26
Swaziland,Sub-Saharan Africa,1961,1571.42,360775.0,44.56
Tanzania,Sub-Saharan Africa,1961,681.14,10555397.0,43.91
Togo,Sub-Saharan Africa,1961,1054.67,1491264.0,45.16
Uganda,Sub-Saharan Africa,1961,758.7,7471533.0,44.52
Zambia,Sub-Saharan Africa,1961,1505.53,3337000.0,45.47
Zimbabwe,Sub-Saharan Africa,1961,536.66,4140117.0,51.87
Afghanistan,South Asia,1961,857.36,10043473.0,31.47
Bangladesh,South Asia,1961,704.0,55741313.0,40.6
Bhutan,South Asia,1961,790.3816666666667,882518.0,37.31
India,South Asia,1961,700.0,444000000.0,43.07
Maldives,South Asia,1961,790.3816666666667,92793.0,44.21
Nepal,South Asia,1961,647.14,10176198.0,38.81
Pakistan,South Asia,1961,769.0,51718581.0,49.85
Sri Lanka,South Asia,1961,1064.79,10151799.0,57.87
Algeria,Middle East & North Africa,1961,3202.96,11121645.0,47.49
Bahrain,Middle East & North Africa,1961,12543.97,164334.0,55.97
Djibouti,Middle East & North Africa,1961,3063.21,83913.0,38.99
Iraq,Middle East & North Africa,1961,7714.63,7026278.0,51.07
Israel,Middle East & North Africa,1961,6740.54,2217050.0,69.01
Jordan,Middle East & North Africa,1961,2406.72,886800.0,47.32
Kuwait,Middle East & North Africa,1961,94263.18,325342.0,59.68
Lebanon,Middle East & North Africa,1961,5637.19,1835620.0,61.43
Libya,Middle East & North Africa,1961,5237.93,1388517.0,47.06
Morocco,Middle East & North Africa,1961,1551.35,12736342.0,47.18
Oman,Middle East & North Africa,1961,2491.42,613723.0,42.14
Qatar,Middle East & North Africa,1961,10677.08,48712.0,53.61
Saudi Arabia,Middle East & North Africa,1961,10635.36,4827708.0,44.95
Tunisia,Middle East & North Africa,1961,1728.37,4216031.0,48.82
United Arab Emirates,Middle East & North Africa,1961,10677.08,108989.0,53.74
West Bank and Gaza,Middle East & North Africa,1961,2118.83,1109603.0,47.32
"Yemen, Rep.",Middle East & North Africa,1961,820.54,5993828.0,34.79
Argentina,America,1961,7367.29,20950583.0,65.35
Aruba,America,1961,4690.253846153846,57008.0,66.09
Barbados,America,1961,5711.59,229597.0,65.11
Belize,America,1961,1893.4,94685.0,61.93
Bolivia,America,1961,2113.49,3512782.0,42.98
Brazil,America,1961,3214.19,73832902.0,54.97
Canada,America,1961,12817.92,18634977.0,71.27
Chile,America,1961,4418.96,7773314.0,57.42
Colombia,America,1961,2443.57,16476124.0,57.25
Costa Rica,America,1961,3383.62,1296587.0,62.18
Cuba,America,1961,5190.1,7134000.0,64.51
Ecuador,America,1961,3995.41,4546197.0,53.76
El Salvador,America,1961,3478.67,2664838.0,52.03
French Guiana,America,1961,4690.253846153846,33206.0,58.32
Grenada,America,1961,4690.253846153846,90865.0,63.46
